province,city,tel,name,district,origin_address,qq,shop_url,img_tel,source,address,source_url
四川省,成都市,13545561358,四妹花屋婚庆店,,双林路234号,,http://www.huawa.com/shop/414126,http://www.huawa.com/phone/ULhP9IghtEclqTM4Oy6UrZ8IQpvEcVrTH2J,huawa.com,双林路234号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6938.html
云南省,红河哈尼族彝族自治州,15857715135,卉美花坊,,火神庙街27号附近,,http://www.huawa.com/shop/394670,http://www.huawa.com/phone/HlRaGaPizaOmUycf8EIldJZvmwbsOOxbaAT,huawa.com,火神庙街27号附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6937.html
陕西省,汉中市,18729460776,牵手花雨,洋县,文明路白云宾馆南门向东15米,591118328,http://www.huawa.com/shop/374445,http://www.huawa.com/phone/XbvKQnu0yNlnxk9kxSIZL3NnuqPlhkAj8WX,huawa.com,文明路白云宾馆南门向东15米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6936.html
安徽省,六安市,13805641609,友缘人花坊(解放北路店),金安区,三里桥百川学府4#107商铺（皖西茶行旁）,44439699,http://www.huawa.com/shop/352685,http://www.huawa.com/phone/IL8WhINUf2PUt3OkbIrIcHN8Uf2PQ0n4Joq,huawa.com,三里桥百川学府4#107商铺（皖西茶行旁）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6935.html
辽宁省,葫芦岛市,13470655086,水源花坊,连山区,站前街道渤海街19号楼（轻工市场花店一条街）,884317233,http://www.huawa.com/shop/340653,http://www.huawa.com/phone/ozzP_WzlTngkWqhI5MoTvBUjlXfpQIYqsMb,huawa.com,站前街道渤海街19号楼（轻工市场花店一条街）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6934.html
四川省,遂宁市,15252555235,花花世界,船山区,天宫北路19号,251432246,http://www.huawa.com/shop/393901,http://www.huawa.com/phone/ILV2hP8W0I9Xw2O1aCK7JQkNMS1J9Dt3p5p,huawa.com,天宫北路19号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6933.html
重庆市,市辖区,13114056297,寻常人家鲜花店,江北区,观音桥步行街往建新东路转角处1号中信大厦旁1层门店(原建东花店),2241815089,http://www.huawa.com/shop/370092,http://www.huawa.com/phone/VbZEA5FeOoPZl_ZK1oV7J8EO2pWQpRCZl53,huawa.com,观音桥步行街往建新东路转角处1号中信大厦旁1层门店(原建东花店),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6932.html
福建省,厦门市,13606047436,碧水云天花艺生活馆,海沧区,兴港六里8号027,634356905,http://www.huawa.com/shop/353708,http://www.huawa.com/phone/fSfHAeiUtHdPc0mYv7Afyj7dy8HevQxYq_P,huawa.com,兴港六里8号027,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6931.html
黑龙江省,绥化市,13654593265,阳光鲜花店,肇东市,,,http://www.huawa.com/shop/342448,http://www.huawa.com/phone/BM2aWyD5r_4_WtctiBs6Wxxz1w_1Yrbv3xx,huawa.com,,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6946.html
北京市,市辖区,13683277611,月北花店(CBD店),朝阳区,沿海赛洛城,531571472,http://www.huawa.com/shop/395696,http://www.huawa.com/phone/Uaa.rZYN8ZJk9Cvy-U6eguX49_apg9C0K2N,huawa.com,沿海赛洛城,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6945.html
广西壮族自治区,玉林市,13977574077,小吴花店,玉州区,教育中路中医院24号铺面,,http://www.huawa.com/shop/369327,http://www.huawa.com/phone/mlrfMkot2dZt4TKNKmF7OjIp5eJR-UFRfjZ,huawa.com,教育中路中医院24号铺面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6944.html
浙江省,嘉兴市,18568312725,婷婷花艺馆,桐乡市,庆丰北路82号(阿婆家旁),1640435098,http://www.huawa.com/shop/348591,http://www.huawa.com/phone/aamCZvUtOd_COpsYb2qcKlwU-R8Cepra265,huawa.com,庆丰北路82号(阿婆家旁),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6943.html
上海市,市辖区,13061718874,多福花店,宝山区,闸北区通河路来伊份对面,,http://www.huawa.com/shop/342703,http://www.huawa.com/phone/gAlaQ0KRnHYPtAciKCgF81IRrEZBfxEd9OR,huawa.com,闸北区通河路来伊份对面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6942.html
宁夏回族自治区,银川市,15295361201,雲霞鲜花礼品店,贺兰县,朔方北街民乐巷南42号(贺兰县妇幼保健院),,http://www.huawa.com/shop/392622,http://www.huawa.com/phone/it-2f4BuZx_zdy9Vckdyjg3Bidx_fayoZrf,huawa.com,朔方北街民乐巷南42号(妇幼保健院),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6941.html
贵州省,遵义市,15955291491,阳光鲜花店,红花岗区,汇川区贵阳路农业银行左侧旁边,,http://www.huawa.com/shop/372142,http://www.huawa.com/phone/-GFLmAuDR9uP9O3BqO_GVp_uzW9uDUy3sud,huawa.com,汇川区贵阳路农业银行左侧旁边,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6940.html
山东省,临沂市,15006498678,卡洛拉蛋糕鲜花店,河东区,九州购物中心东门南侧,1584712286,http://www.huawa.com/shop/359598,http://www.huawa.com/phone/cdm11JfT_dlu_ePP-ddSTSwIvLEfVqDgKTN,huawa.com,九州购物中心东门南侧,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6939.html
山东省,济南市,15550057598,妞妞花店(堤口路万盛园店),天桥区,堤口路116号万盛园北门(堤口路万盛园北门口),2293268969,http://www.huawa.com/shop/357031,http://www.huawa.com/phone/5vxhmrtzP8vOh7goa6vxmpdbQ.9PCm7bspY,huawa.com,堤口路116号万盛园北门(堤口路万盛园北门口),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6914.html
江苏省,宿迁市,18560159957,泗洪转角花艺馆,泗洪县,富园广场15栋103号玛索健身1楼入口处,472204860,http://www.huawa.com/shop/347047,http://www.huawa.com/phone/pyvxe8BJTnENk80qfhrinf6x1UpERo7fupw,huawa.com,富园广场15栋103号玛索健身1楼入口处,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6913.html
河南省,焦作市,13615759406,醉美花艺(蜜桃鲜花),解放区,解放中路人民医院斜对面,,http://www.huawa.com/shop/397479,http://www.huawa.com/phone/3_XCEfA94hnDRgq4Xb3fIb-d8hlpDBcpTbq,huawa.com,解放中路人民医院斜对面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6912.html
贵州省,铜仁市,13500569525,艾希女王,,蓝波湾B栋13楼1305室,,http://www.huawa.com/shop/372393,http://www.huawa.com/phone/NFcBK3_KHb2_ZVjQru6N8Cy_3X4BZJkRGyJ,huawa.com,蓝波湾B栋13楼1305室,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6922.html
山东省,临沂市,13553934458,沂水静花坊,沂水县,长安中路与双成东路交汇处县老政务大厅对过,3198325857,http://www.huawa.com/shop/359337,http://www.huawa.com/phone/VrvOPYbi-lb36sDyaKVmLvSW7u9mLnBteeZ,huawa.com,长安中路与双成东路交汇处县老政务大厅对过,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6921.html
河南省,郑州市,13949034802,芳香花行,金水区,陈寨花卉市场鲜花区116号,158446188,http://www.huawa.com/shop/401833,http://www.huawa.com/phone/PPBYk5tUX1GNjxKm9fPvRj5U_F0H9nwJhBu,huawa.com,陈寨花卉市场鲜花区116号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6920.html
云南省,楚雄彝族自治州,18087509545,缘份一百鲜花店,楚雄市,楚雄市鹿城镇百水巷248号商铺,294390746,http://www.huawa.com/shop/373160,http://www.huawa.com/phone/bnnHCgTXsHKlvowc24AdXTFfzfDMlvxdh8P,huawa.com,鹿城镇百水巷248号商铺,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6919.html
福建省,泉州市,13325585222,欧美格花艺,丰泽区,泉秀街13-14号店（悦华酒店东南方向200米处）,377252303,http://www.huawa.com/shop/354472,http://www.huawa.com/phone/m7_2k4uGN1sKk1utZmb3h1N4eOR2syj05xo,huawa.com,泉秀街13-14号店（悦华酒店东南方向200米处）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6918.html
江苏省,南通市,15996651141,喜临门花店,如皋市,光明东路144号,,http://www.huawa.com/shop/344744,http://www.huawa.com/phone/gXovHQUpHjnk2fQLTwfhX4LPkpIjnI3fmX_,huawa.com,光明东路144号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6917.html
宁夏回族自治区,银川市,13639592036,爱馨花艺,金凤区,北京中路196号F1层,38081558,http://www.huawa.com/shop/392615,http://www.huawa.com/phone/viyTVti9FuxySs1f_vC2ZTti5KuBBSSsAjO,huawa.com,北京中路196号F1层,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6916.html
江苏省,连云港市,13675122920,三叶草花坊,,苍梧路36号市场B区29号房,953895297,http://www.huawa.com/shop/378535,http://www.huawa.com/phone/32SiP1JLUhKAdc5f2a2yT3ILuAfKQhb5q6p,huawa.com,苍梧路36号市场B29号房,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6915.html
辽宁省,铁岭市,15841080528,火玫瑰鲜花店,西丰县,大通路果真新鲜对面,355396364,http://www.huawa.com/shop/340396,http://www.huawa.com/phone/HDYnlJqAb0J6PakNj9fJzkkHAD4J_SePuBu,huawa.com,大通路果真新鲜对面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6930.html
河南省,郑州市,15530805595,启航鲜花婚庆(未来路店),管城回族区,航海路未来路交叉口西南角启航大厦旁,846316011,http://www.huawa.com/shop/377515,http://www.huawa.com/phone/EMIbATRbk6QJk9UuE2G8I-PLs2RJlc-VJIF,huawa.com,航海路未来路交叉口西南角启航大厦旁,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6929.html
,,15305557144,沐花艺,,胜利东路123号新华书店旁,,http://www.huawa.com/shop/349355,http://www.huawa.com/phone/VvvN7jYwvQna4SnS-R5Wvn2iY3Ro6gOTJVI,huawa.com,胜利东路123号新华书店旁,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6928.html
福建省,龙岩市,18550807771,花之醉园艺,新罗区,小洋新城隔壁花之醉园艺,595866649,http://www.huawa.com/shop/400555,http://www.huawa.com/phone/PJYVuUeksUKY2A6G1R5kuqUSOsoVqU9AFKE,huawa.com,小洋新城隔壁花之醉园艺,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6927.html
,,15697260657,西宁安徒生的童话花房旅舍,,西宁西宁城西区海湖新区海湖路文亭南巷（城西第一幼儿园向东50米）,,http://www.huawa.com/shop/380074,http://www.huawa.com/phone/48_ch9uyhjCNK2ssVM6sDl8OijjyFuS3XZb,huawa.com,西宁西宁城西海湖新海湖路文亭南巷（城西第一幼儿园向东50米）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6926.html
山东省,临沂市,15585135659,弗洛维斯蛋糕鲜花,兰山区,济南路沂龙湾曦园小区内,1667756628,http://www.huawa.com/shop/359594,http://www.huawa.com/phone/dkou_Lyn7cv5yDYstdaekoOyXnbw5qgu4hp,huawa.com,济南路沂龙湾曦园小区内,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6925.html
江苏省,淮安市,13505232070,香格里拉花艺,金湖县,健康西路2-12附近,13505232070,http://www.huawa.com/shop/345258,http://www.huawa.com/phone/NhRoCOkxs0MSyuJG9CCNBR9NkczMiS1JBBR,huawa.com,健康西路2-12附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6924.html
河北省,邯郸市,13932059380,百花园鲜花店,曲周县,南开街与新华路交叉口西北50米,,http://www.huawa.com/shop/335274,http://www.huawa.com/phone/kbbNQpxh6kx-KUROYJkH7rOnBJ-mxqSUJcY,huawa.com,南开街与新华路交叉口西北50米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6923.html
安徽省,合肥市,15949230065,爱心鲜花店,巢湖市,周瑜大道南50米,,http://www.huawa.com/shop/352430,http://www.huawa.com/phone/nsxcOja1JUpnLYtU8pcBNjalIUZLNctXoYL,huawa.com,周瑜大道南50米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6938.html
河北省,廊坊市,13463430649,花儿美花店,大城县,留各庄镇中心大街百润购物中心北50米,123456,http://www.huawa.com/shop/336302,http://www.huawa.com/phone/afiEGzJgmCbOVFIiJ_a_heHHAeBb-RFIdNO,huawa.com,留各庄镇中心大街百润购物中心北50米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6937.html
宁夏回族自治区,银川市,13469571132,银川市兴庆区绿波艺花店,兴庆区,利群东街52号附近,550425583,http://www.huawa.com/shop/375213,http://www.huawa.com/phone/_B0TkBGJk5C_ksIyQ_4hywlBGFn5CnjqT2f,huawa.com,利群东街52号附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6936.html
福建省,福州市,13960555166,玫瑰缘花坊,仓山区,上下店路劳光村农林大学东门,1365951729,http://www.huawa.com/shop/353197,http://www.huawa.com/phone/7Ay.h-B1m9_5W4Bbe7gCin8x9q-_hW4UMft,huawa.com,上下店路劳光村农林大学东门,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6935.html
黑龙江省,佳木斯市,18545445565,先花店(桦南县分店),桦南县,桦南宾馆北侧新兴路273号,943171981,http://www.huawa.com/shop/342189,http://www.huawa.com/phone/J-Vmx0P-QyLMHxIWpxLuVuwO-IyMM_xJBtA,huawa.com,桦南宾馆北侧新兴路273号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6934.html
浙江省,湖州市,13819285621,花伯伯,,织里镇长安路20号,,http://www.huawa.com/shop/395181,http://www.huawa.com/phone/cw0TBrx8Qd08UvGeQcQAa9rxsUe0-4Quxif,huawa.com,织里镇长安路20号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6933.html
贵州省,遵义市,15121295242,唯美花艺(南白店),,白锦小区黄金时代旁,641863655,http://www.huawa.com/shop/372140,http://www.huawa.com/phone/yi4uXz27aaz5G8slMPzioUx2rfcjlDErwQe,huawa.com,白锦小黄金时代旁,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6932.html
江西省,南昌市,18079105930,那叶花馆,东湖区,环湖路12号近八一公园,173806624,http://www.huawa.com/shop/355500,http://www.huawa.com/phone/nnqmQQjsxLnriNR-ADspXWSjsdHpbqKQZES,huawa.com,环湖路12号近八一公园,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6931.html
安徽省,六安市,15256457429,静花缘花艺,霍邱县,城关镇西湖路万安苑向南50米（独品烤鱼旁）,,http://www.huawa.com/shop/352687,http://www.huawa.com/phone/so7EbPy8rW16xHwNfdZuYvbxMja2alGy4jo,huawa.com,城关镇西湖路万安苑向南50米（独品烤鱼旁）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6943.html
江苏省,南京市,15951793164,春舞枝鲜花速递(文馨花苑鲜花店),六合区,雄州西路187号文馨花苑,1414025296,http://www.huawa.com/shop/342959,http://www.huawa.com/phone/5yCVR4v0PotJlnQma6ySR27v4UoNpxoorqp,huawa.com,雄州西路187号文馨花苑,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6942.html
山西省,朔州市,13333495735,喜来乐鲜花店,朔城区,开发区平朔东门和火车站银建市场,1042233761,http://www.huawa.com/shop/392878,http://www.huawa.com/phone/OoUSKLgpxJS.cDd37FOKIMIJAh2LCcDei_U,huawa.com,开发区平朔东门和火车站银建市场,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6941.html
宁夏回族自治区,中卫市,13649550363,乐家居花卉,沙坡头区,南苑东路,2584675993,http://www.huawa.com/shop/375470,http://www.huawa.com/phone/Vge4tHKh8XKmASgI9VAisHK3nd9X6WDSrMM,huawa.com,南苑东路,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6940.html
,,15993116955,花语花香,,莲花路与东湖路交叉口向北10米路东,,http://www.huawa.com/shop/361646,http://www.huawa.com/phone/NwVbUmRTK1MDNyQE5jOVkqPz2yNTBV3RP9y,huawa.com,莲花路与东湖路交叉口向北10米路东,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6939.html
河南省,焦作市,13782557217,沁阳市花卉市场,沁阳市,其他检察院向西路南100米,,http://www.huawa.com/shop/361127,http://www.huawa.com/phone/gKQATh7CakPObz6CrgKwbk5SilQuDw5tvvr,huawa.com,其他检察院向西路南100米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6914.html
浙江省,杭州市,15924121519,勿忘我花行,桐庐县,广电路158号,15924121519,http://www.huawa.com/shop/347559,http://www.huawa.com/phone/x46Ya0K-YC4HmdD31iy4KXz6qMWC47jDC5x,huawa.com,广电路158号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6913.html
北京市,市辖区,18601220705,绿缘花卉,顺义区,顺安北路59号,25991482,http://www.huawa.com/shop/334247,http://www.huawa.com/phone/PbTU5RWJ8MbhzS2MC4RLXv0PW56MLdvRBGH,huawa.com,顺安北路59号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6912.html
广东省,广州市,15976265237,雨露花坊,天河区,王园路16号1楼3号铺,,http://www.huawa.com/shop/379302,http://www.huawa.com/phone/dOR-uMiWAXcsxb21CeoOhwLyGCYcUyubB5R,huawa.com,王园路16号1楼3号铺,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6911.html
广东省,广州市,13710413111,凤铃花店,番禺区,化龙镇龙丰路5号,,http://www.huawa.com/shop/365734,http://www.huawa.com/phone/BD5WZyJOpD3VZ_YdRBjBVw5YGmRDX5U-Dhg,huawa.com,化龙镇龙丰路5号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6910.html
上海市,,15021786559,海顺花艺,,奉炮公路392附近,,http://www.huawa.com/shop/413606,http://www.huawa.com/phone/GIMDZZz3PqDLYqGg3ZHI4Wx3TuEmbYsHL7o,huawa.com,奉炮公路392附近,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6909.html
辽宁省,鞍山市,3591235955,雅露花圃,台安县,雅朱线雅化村内,2385875256,http://www.huawa.com/shop/339366,http://www.huawa.com/phone/e11jlKhysUzk0dtIREeVlOXfycT1U4ctzVT,huawa.com,雅朱线雅化村内,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6908.html
辽宁省,营口市,15940773577,怡佳缘婚庆鲜花礼品,站前区,站前街海星分局斜对面,,http://www.huawa.com/shop/392101,http://www.huawa.com/phone/dn09Y0s45Db40FfKjQenEXyo9GbYFoGfVnf,huawa.com,站前街海星分局斜对面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6907.html
宁夏回族自治区,中卫市,13799539766,新时尚鲜花礼仪,中宁县,北街邮政局对面,1071946490,http://www.huawa.com/shop/375465,http://www.huawa.com/phone/F-NYh7UEyNBOv3h5dFeVfc7UAUxPBK03c9s,huawa.com,北街邮政局对面,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6922.html
河南省,郑州市,18267155376,花伊浓鲜花,惠济区,双桥花卉基地花伊浓鲜花批发部(双桥花卉基地),326701759,http://www.huawa.com/shop/360361,http://www.huawa.com/phone/QEFgoWHam9Ei4DltxS05mVnGq-EO-DgSxeA,huawa.com,双桥花卉基地花伊浓鲜花批发部(双桥花卉基地),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6921.html
,,13935612195,怡人花店,,文昌东街市医院往东200米（2048香辣虾斜对面）,,http://www.huawa.com/shop/337065,http://www.huawa.com/phone/ux1KBqimCry1CLmAJ-uRF_qpim_rCmTmrNN,huawa.com,文昌东街医院往东200米（2048香辣虾斜对面）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6920.html
陕西省,宝鸡市,18690021329,花之屋,凤县,艾黎路,1219693891,http://www.huawa.com/shop/373928,http://www.huawa.com/phone/3m6fKrLRPfISJcze6Y5qOvJB3dIS1b1JB-n,huawa.com,艾黎路,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6919.html
山东省,潍坊市,18564654861,花色花艺定制,奎文区,健康街鸢飞路南,634498416,http://www.huawa.com/shop/358312,http://www.huawa.com/phone/K_MaBu8AUtN9MxLD8wMv5v7wUxOjtQ0K-A_,huawa.com,健康街鸢飞路南,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6918.html
江苏省,泰州市,13775675191,红玫瑰鲜花店,海陵区,姜堰区其他苏陈镇河东路1-138号(农业银行对面),875882282,http://www.huawa.com/shop/346792,http://www.huawa.com/phone/HRemH9biUyWSq_ZHIrHxmJaiU1YCOF2ZiM6,huawa.com,姜堰区其他苏陈镇河东路1-138号(农业银行对面),http://www.huawa.com/store-0-0-0-0-0-0-0-0-6917.html
四川省,凉山彝族自治州,13590778576,花无缺花艺,冕宁县,城厢镇人民路43号,254010276,http://www.huawa.com/shop/398504,http://www.huawa.com/phone/3R-B_RqwGeot6jpFrN3leLVogKhqdunpQvc,huawa.com,城厢镇人民路43号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6916.html
安徽省,合肥市,18225692196,幸福花坊,肥东县,古河路南50米,,http://www.huawa.com/shop/378791,http://www.huawa.com/phone/xqs2b0sEL3s4b1jXYzatgSYzsEQ38kh2Obn,huawa.com,古河路南50米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6915.html
,,13555174256,喜园婚庆鲜花,,新兴大街矿工大厦三楼,,http://www.huawa.com/shop/341932,http://www.huawa.com/phone/7QUlv2SAHjMFbq614pv7wU2RAzmN1Hn7gt-,huawa.com,新兴大街矿工大厦三楼,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6930.html
四川省,成都市,15854570517,rosemary花艺馆,锦江区,绿地锦天府9幢1单元1层8-9号,261030443,http://www.huawa.com/shop/377771,http://www.huawa.com/phone/kq7YQk5yZ1pHkmiXclqHTjpuc81ZLhdndbr,huawa.com,绿地锦天府9幢1单元1层8-9号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6929.html
安徽省,合肥市,17705653570,花为媒鲜花化妆,长丰县,君豪路与金源大道交口处鸿徽苑南门向东10米,627890278,http://www.huawa.com/shop/350635,http://www.huawa.com/phone/9z15VAA48VtzRr7icf-T9Q_AH4WtTJq7tgu,huawa.com,君豪路与金源大道交口处鸿徽苑南门向东10米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6928.html
河北省,邯郸市,15185871655,四季花卉魏县总代理,魏县,东壁西路信阳茶行旗舰店东侧10米,15188871688,http://www.huawa.com/shop/335275,http://www.huawa.com/phone/anW5IkSYKimvGLVNEbnGLkCg5NsimnONQRT,huawa.com,东壁西路信阳茶行旗舰店东侧10米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6927.html
广西壮族自治区,南宁市,13471010725,友之花花店,西乡塘区,安阳大道安吉华都A5-4-2号,48079688,http://www.huawa.com/shop/383658,http://www.huawa.com/phone/3_T409NThOUhq7z2yh3fP27xN7eOEds8-6B,huawa.com,安阳大道安吉华都A5-4-2号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6926.html
山东省,滨州市,13562331295,阳光花园,邹平县,花卉路,13562331298,http://www.huawa.com/shop/359850,http://www.huawa.com/phone/MWoO1PloHPS0_gZ6LIM2o2N1cGPWScIiUPX,huawa.com,花卉路,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6925.html
江苏省,盐城市,18252910986,鑫花坊,东台市,其他东坝新村四号楼由东向西第三间鼓楼东路269号,1329111213,http://www.huawa.com/shop/345770,http://www.huawa.com/phone/Tpq4OXoj6WenOUPZHVZ6eOVz4v3YerWVqdW,huawa.com,其他东坝新村四号楼由东向西第三间鼓楼东路269号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6924.html
河北省,保定市,15832242058,环保花卉,徐水区,崔庄镇商平庄村德利食品东行,284089172,http://www.huawa.com/shop/401578,http://www.huawa.com/phone/s1pKeuo4YulaxX1XSCt11cs4oYu1MRc3SWR,huawa.com,崔庄镇商平庄村德利食品东行,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6923.html
安徽省,六安市,18919767508,云朵花艺(浙东商贸城店),裕安区,浙东商贸城1楼花样年华漫生活主题街12号,718306530,http://www.huawa.com/shop/352686,http://www.huawa.com/phone/YhgwQosiNY1nuWpL0HRaRwMosmPZVfSpvLg,huawa.com,浙东商贸城1楼花样年华漫生活主题街12号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6938.html
内蒙古自治区,呼和浩特市,15124711240,陌上花开花坊,呼和浩特经济技术开发区,海拉尔东路街道幸福小区西门富元茶庄隔壁,575968638,http://www.huawa.com/shop/337838,http://www.huawa.com/phone/086qbCj0qEGu1xIwrfR18qYikuDu1dIuWjg,huawa.com,海拉尔东路街道幸福小区西门富元茶庄隔壁,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6937.html
辽宁省,沈阳市,15542192184,诗婷鲜花庆典,大东区,大东区东北大马路骨科医院东300米新生二街43-1诗婷鲜花庆典,931976899,http://www.huawa.com/shop/376749,http://www.huawa.com/phone/0q8l_N39AI2mAfhAlU1q8M1NsN22ojgrOpj,huawa.com,东北大马路骨科医院东300米新生二街43-1诗婷鲜花庆典,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6936.html
福建省,厦门市,18559266520,简单爱生活花坊,翔安区,新店镇翔城国际鼓锣一里36号之27,137687765,http://www.huawa.com/shop/353453,http://www.huawa.com/phone/DbSATZGjUmIZQtDPmRAdCTGjUWKagl_ORVP,huawa.com,新店镇翔城国际鼓锣一里36号之27,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6935.html
江苏省,南京市,18662706227,温馨花店,浦口区,公园北路22号6幢,,http://www.huawa.com/shop/342957,http://www.huawa.com/phone/qs0HSss14RWtnBYzXJsc4Tq85pNX9T9YObY,huawa.com,公园北路22号6幢,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6934.html
湖北省,武汉市,13971125933,梦美花坊,江汉区,解放大道2695号,569679859,http://www.huawa.com/shop/399277,http://www.huawa.com/phone/hYX-GdUvaKjTvJfqNJh4nIbUbIlD3HGe1RY,huawa.com,解放大道2695号,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6933.html
宁夏回族自治区,银川市,15169052941,花语鲜花,贺兰县,民乐巷南42号（森林海小区15-1号房）,349109438,http://www.huawa.com/shop/375212,http://www.huawa.com/phone/7gxjFl9DEimBLk9Apg9h1m9DsmmRTi87tv2,huawa.com,民乐巷南42号（森林海小区15-1号房）,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6932.html
江西省,萍乡市,3207999425,湖北花卉,安源区,鹅湖公园后门8号湖北花卉,417475417,http://www.huawa.com/shop/355756,http://www.huawa.com/phone/8XPBO4MPbgORLxIUpr8vCzLvnylQR_tI_t6,huawa.com,鹅湖公园后门8号湖北花卉,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6931.html
辽宁省,沈阳市,15710526257,联谊鲜花速递店,皇姑区,昆山中路158号2-1-2,709123448,http://www.huawa.com/shop/378021,http://www.huawa.com/phone/F9PvzMJByOK7H0IDf5tG9XvK59wLLvxEa98,huawa.com,昆山中路158号2-1-2,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6906.html
湖南省,岳阳市,15152024355,花艺轩,平江县,南江镇106国道南50米,1904795366,http://www.huawa.com/shop/364965,http://www.huawa.com/phone/fuc47otlr5mt0QT8P2heM-mG9T3ndgNVHTF,huawa.com,南江镇106国道南50米,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6905.html
福建省,厦门市,18965801515,15cm花屋(软二秘境店),思明区,软件园二期望海路31号一楼105室,624215855,http://www.huawa.com/shop/353445,http://www.huawa.com/phone/nB-KmpuAnd7HBOS8kZepxOnouIZ7BCL9_dt,huawa.com,软件园二期望海路31号一楼105室,http://www.huawa.com/store-0-0-0-0-0-0-0-0-6904.html
