province,city,tel,name,district,origin_address,qq,shop_url,img_tel,source,address,source_url
湖北,武汉市,18907179819,武汉武昌区幸福之约鲜花店,武昌区,武汉市洪山区金地自在城12栋6号商铺,1218047954,http://www.zhuandan.com/Stores/57780,,zhuandan.com,洪山区金地自在城12栋6号商铺,http://www.zhuandan.com/Stores/flowers?&p=66
安徽,阜阳市,13295682289,阜阳颍州区富荣鲜花店,颍州区,鹿祠街安康苑3期西区2号楼103,1071580458,http://www.zhuandan.com/Stores/78086,,zhuandan.com,鹿祠街安康苑3期西区2号楼103,http://www.zhuandan.com/Stores/flowers?&p=64
广东,深圳市,15989506587,深圳龙岗区花年花坊,龙岗区,广东省深圳市龙岗区龙岗街道邱屋小区,2114718845,http://www.zhuandan.com/Stores/45831,,zhuandan.com,龙岗街道邱屋小区,http://www.zhuandan.com/Stores/flowers?&p=67
四川,成都市,18090373107,成都金牛区几禾鲜花店,金牛区,四川省成都市金牛区营门口街道锦西名宅·天鑫花园(东区)锦西名宅·天鑫花园东区(银沙北街与银河北街交叉口东侧75米),2392458784,http://www.zhuandan.com/Stores/78422,,zhuandan.com,营门口街道锦西名宅·天鑫花园(东区)锦西名宅·天鑫花园东区(银沙北街与银河北街交叉口东侧75米),http://www.zhuandan.com/Stores/flowers?&p=65
湖北,仙桃市,13707226446,仙桃市怡情花缘,仙桃市,仙桃中学北门正对面,"453469028,564931457,2384527489",http://www.zhuandan.com/Stores/9075,,zhuandan.com,仙桃中学北门正对面,http://www.zhuandan.com/Stores/flowers?&p=63
山东,德州市,18405442222,德州市紫情花艺鲜花店,德城区,德城区三八路人民医院北门东300米路南花香袭人鲜花店,"393871410,386937160,137513000",http://www.zhuandan.com/Stores/12817,,zhuandan.com,三八路人民医院北门东300米路南花香袭人鲜花店,http://www.zhuandan.com/Stores/flowers?&p=62
河北,石家庄市,18713168698,石家庄市红太郎鲜花店,桥西区,裕华西路22号,404029887,http://www.zhuandan.com/Stores/40383,,zhuandan.com,裕华西路22号,http://www.zhuandan.com/Stores/flowers?&p=72
重庆,重庆市,15826218665,重庆涪陵区玖月鲜花,涪陵区,重庆市涪陵区兴华中路41号3号楼2号门面,2642241628,http://www.zhuandan.com/Stores/4424,,zhuandan.com,兴华中路41号3号楼2号门面,http://www.zhuandan.com/Stores/flowers?&p=70
山东,枣庄市,15689358020,枣庄中区枣庄花之语鲜花店,市中区,花之语鲜花店,1391218209,http://www.zhuandan.com/Stores/86092,,zhuandan.com,花之语鲜花店,http://www.zhuandan.com/Stores/flowers?&p=68
辽宁,丹东市,15941509209,丹东振兴区甜缘花坊,振兴区,辽宁省丹东市振兴区永昌街道锦山大街,244624973,http://www.zhuandan.com/Stores/50840,,zhuandan.com,永昌街道锦山大街,http://www.zhuandan.com/Stores/flowers?&p=71
江苏,南通市,13962889359,海门市爱尚鲜花店,海门市,江苏南通海门市镇中路83号（实验幼儿园对面）,415934331,http://www.zhuandan.com/Stores/10998,,zhuandan.com,南通镇中路83号（实验幼儿园对面）,http://www.zhuandan.com/Stores/flowers?&p=69
河南,郑州市,15890023047,新郑市尚艺花坊,新郑市,河南省郑州市龙湖镇祥和路13号河南工程学院西区(祥和路与鸿鹄路交叉口西侧128米),851905012,http://www.zhuandan.com/Stores/27264,,zhuandan.com,龙湖镇祥和路13号工程学院西区(祥和路与鸿鹄路交叉口西侧128米),http://www.zhuandan.com/Stores/flowers?&p=74
河北,衡水市,13833854108,衡水桃城区温馨花坊鲜花蛋糕速递,桃城区,衡水市红旗大街1069号,3005331009,http://www.zhuandan.com/Stores/13753,,zhuandan.com,红旗大街1069号,http://www.zhuandan.com/Stores/flowers?&p=75
吉林,长春市,13314307635,长春南关区鸿颖花艺,南关区,重庆路与大经路交汇处,274135439,http://www.zhuandan.com/Stores/25,,zhuandan.com,重庆路与大经路交汇处,http://www.zhuandan.com/Stores/flowers?&p=2215
四川,成都市,15982236493,成都双流区十里花坊,双流区,双流东升镇丰乐东街144号,753777324,http://www.zhuandan.com/Stores/82456,,zhuandan.com,双流东升镇丰乐东街144号,http://www.zhuandan.com/Stores/flowers?&p=2214
四川,南充市,18881785730,阆中市芙洛拉花艺梦工坊,阆中市,开发区马驰街359号,2494470191,http://www.zhuandan.com/Stores/65559,,zhuandan.com,开发区马驰街359号,http://www.zhuandan.com/Stores/flowers?&p=2213
江苏,南京市,17512592659,南京江宁区若兮花艺,江宁区,南京市江宁区保利中央公园11栋2803,749967716,http://www.zhuandan.com/Stores/74262,,zhuandan.com,保利中央公园11栋2803,http://www.zhuandan.com/Stores/flowers?&p=2212
四川,达州市,15182890798,达州市情有独钟鲜花店,通川区,达州市通川区邓家巷39号,3287916900,http://www.zhuandan.com/Stores/21269,,zhuandan.com,邓家巷39号,http://www.zhuandan.com/Stores/flowers?&p=2211
山东,滨州市,13963086686,博兴县雅轩花艺,博兴县,市中心胜利二路鲁中文化城,835437304,http://www.zhuandan.com/Stores/9493,,zhuandan.com,市中心胜利二路鲁中文化城,http://www.zhuandan.com/Stores/flowers?&p=2210
北京,北京,13911111739,北京大兴区沐沐花园,大兴区,地盛北街1号院地下一层扶梯口B1-120,3014604859,http://www.zhuandan.com/Stores/88084,,zhuandan.com,地盛北街1号院地下一层扶梯口B1-120,http://www.zhuandan.com/Stores/flowers?&p=2209
河北,石家庄市,13373119015,石家庄长安区园野鲜花,长安区,丰收路北城国际,197116926,http://www.zhuandan.com/Stores/69140,,zhuandan.com,丰收路北城国际,http://www.zhuandan.com/Stores/flowers?&p=2208
四川,宜宾市,13518457743,宜宾市吉祥花店,叙州区,四川宜宾市翠屏区翠柏大道386号,17214274,http://www.zhuandan.com/Stores/31,,zhuandan.com,翠屏区翠柏大道386号,http://www.zhuandan.com/Stores/flowers?&p=2222
河南,洛阳市,15038528930,洛阳洛龙区馨语花坊,洛龙区,洛龙区安乐新村甲天下花卉市场,570094741,http://www.zhuandan.com/Stores/79646,,zhuandan.com,安乐新村甲天下花卉市场,http://www.zhuandan.com/Stores/flowers?&p=2221
广东,珠海市,15113145205,珠海香洲区花拾忆花艺店,香洲区,广东省珠海市香洲区明珠南路|1954|-1号,449236421,http://www.zhuandan.com/Stores/37560,,zhuandan.com,明珠南路|1954|-1号,http://www.zhuandan.com/Stores/flowers?&p=61
安徽,合肥市,18715127423,合肥蜀山区我爱我家花店,蜀山区,望江路与潜山路交口海卉花市南区我爱我家园艺,610942086,http://www.zhuandan.com/Stores/88349,,zhuandan.com,望江路与潜山路交口海卉花市南区我爱我家园艺,http://www.zhuandan.com/Stores/flowers?&p=2220
四川,成都市,15902801142,成都金牛区倩媛花店,金牛区,马鞍东路21号,1040301294,http://www.zhuandan.com/Stores/61980,,zhuandan.com,马鞍东路21号,http://www.zhuandan.com/Stores/flowers?&p=2219
浙江,杭州市,18868738488,杭州滨江区米卡花园,滨江区,滨盛路4136号米卡花园,386917427,http://www.zhuandan.com/Stores/78108,,zhuandan.com,滨盛路4136号米卡花园,http://www.zhuandan.com/Stores/flowers?&p=2218
辽宁,阜新市,13470348877,阜新市伊甸园鲜花,细河区,辽宁省阜新市海州区解放大街1号,249837304,http://www.zhuandan.com/Stores/795,,zhuandan.com,海州区解放大街1号,http://www.zhuandan.com/Stores/flowers?&p=2217
湖南,永州市,13450090503,道县南风花艺馆,道县,万和世纪城,923531560,http://www.zhuandan.com/Stores/67866,,zhuandan.com,万和世纪城,http://www.zhuandan.com/Stores/flowers?&p=2216
山东,青岛市,17554272268,青岛市城阳区芊朵卉鲜花,城阳区,山东省青岛市城阳区城阳街道春阳路292号仁和居东区,961234339,http://www.zhuandan.com/Stores/34485,,zhuandan.com,城阳街道春阳路292号仁和居东区,http://www.zhuandan.com/Stores/flowers?&p=66
云南,昆明市,13320962662,昆明市花汀花店,西山区,福海街道河景路李家地统建房2单元101,344378857,http://www.zhuandan.com/Stores/17414,,zhuandan.com,福海街道河景路李家地统建房2单元101,http://www.zhuandan.com/Stores/flowers?&p=64
山东,烟台市,13465501369,龙口市四季鲜花店,龙口市,龙口市黄城港城大道,664307394,http://www.zhuandan.com/Stores/7949,,zhuandan.com,黄城港城大道,http://www.zhuandan.com/Stores/flowers?&p=67
重庆,重庆市,15803012295,重庆江北区三秋鲜花店,江北区,重庆市江北区五江路|9号,473821788,http://www.zhuandan.com/Stores/77158,,zhuandan.com,五江路|9号,http://www.zhuandan.com/Stores/flowers?&p=65
北京,北京,13683000271,北京大兴区鑫美鲜花,大兴区,北京市大兴区旧宫镇庑殿路旧宫医院北侧,2684228614,http://www.zhuandan.com/Stores/16760,,zhuandan.com,旧宫镇庑殿路旧宫医院北侧,http://www.zhuandan.com/Stores/flowers?&p=63
陕西,西安市,18829034567,西安未央区禧欢你花坊,未央区,凤和路明光路花卉市场,491019843,http://www.zhuandan.com/Stores/72476,,zhuandan.com,凤和路明光路花卉市场,http://www.zhuandan.com/Stores/flowers?&p=62
上海,上海,18916184029,上海宝山区亦乔鲜花店,宝山区,上海市宝山区淞发路901弄9号楼111-1,33541652,http://www.zhuandan.com/Stores/78026,,zhuandan.com,淞发路901弄9号楼111-1,http://www.zhuandan.com/Stores/flowers?&p=72
广西,南宁市,15578898013,南宁市心贝花艺,江南区,南宁市江南区星光大道66号,"1287567370,262927803",http://www.zhuandan.com/Stores/5460,,zhuandan.com,星光大道66号,http://www.zhuandan.com/Stores/flowers?&p=70
辽宁,大连市,17824355502,大连沙河口区兰亭花艺,沙河口区,五一路193号1-1-1,25881291,http://www.zhuandan.com/Stores/50028,,zhuandan.com,五一路193号1-1-1,http://www.zhuandan.com/Stores/flowers?&p=68
四川,成都市,18881865229,成都温江区十九花艺创意气球,温江区,温江区柳城大道东段44号,562946803,http://www.zhuandan.com/Stores/59549,,zhuandan.com,柳城大道东段44号,http://www.zhuandan.com/Stores/flowers?&p=71
安徽,芜湖市,15955329025,芜湖市百合花卉,弋江区,芜湖市弋江区利民路二十六号特色王对面,3126656591,http://www.zhuandan.com/Stores/14593,,zhuandan.com,利民路二十六号特色王对面,http://www.zhuandan.com/Stores/flowers?&p=69
上海,上海,13501994364,上海杨浦区萌友鲜花店,杨浦区,上海市杨浦区五角场国和路493号,1051431994,http://www.zhuandan.com/Stores/35968,,zhuandan.com,五角场国和路493号,http://www.zhuandan.com/Stores/flowers?&p=74
四川,成都市,15328099465,成都武侯区雨诗丽花艺,武侯区,武侯区十二中街4号,603756589,http://www.zhuandan.com/Stores/24506,,zhuandan.com,十二中街4号,http://www.zhuandan.com/Stores/flowers?&p=75
湖南,张家界市,18374298109,张家界市花仙子,永定区,北正街建设银行旁,1942238589,http://www.zhuandan.com/Stores/14099,,zhuandan.com,北正街建设银行旁,http://www.zhuandan.com/Stores/flowers?&p=2207
内蒙古,包头市,18647234113,包头市花之语花艺,青山区,包头市友谊大街51号屹林市场,243223757,http://www.zhuandan.com/Stores/19986,,zhuandan.com,友谊大街51号屹林市场,http://www.zhuandan.com/Stores/flowers?&p=2206
山东,济南市,13296402602,济南玫瑰庄园鲜花,天桥区,堤口南路89号东临界,737233378,http://www.zhuandan.com/Stores/14353,,zhuandan.com,堤口南路89号东临界,http://www.zhuandan.com/Stores/flowers?&p=2204
浙江,金华市,15867977710,金华市婺城昀川花艺,婺城区,金华花卉市场,45715942,http://www.zhuandan.com/Stores/68121,,zhuandan.com,金华花卉市场,http://www.zhuandan.com/Stores/flowers?&p=2215
吉林,长春市,13039113301,长春朝阳区简爱晴天的花店,朝阳区,繁荣路理工大学旁,1636574299,http://www.zhuandan.com/Stores/18712,,zhuandan.com,繁荣路理工大学旁,http://www.zhuandan.com/Stores/flowers?&p=2214
吉林,长春市,18744038178,长春绿园区自然花园花艺设计,绿园区,西安大路与翔运街交汇西北100米(天财大厦101室)自然花园花艺设计,376102764,http://www.zhuandan.com/Stores/73239,,zhuandan.com,西安大路与翔运街交汇西北100米(天财大厦101室)自然花园花艺设计,http://www.zhuandan.com/Stores/flowers?&p=2213
江苏,南通市,17196329926,南通崇川区小明的花店,崇川区,红星路南万濠星城,569482997,http://www.zhuandan.com/Stores/74518,,zhuandan.com,红星路南万濠星城,http://www.zhuandan.com/Stores/flowers?&p=2212
江苏,南通市,13814744964,南通崇川区十里鲜花,崇川区,江苏省南通市崇川区孩儿巷北路黎明花园29号,523409585,http://www.zhuandan.com/Stores/88853,,zhuandan.com,孩儿巷北路黎明花园29号,http://www.zhuandan.com/Stores/flowers?&p=2211
四川,绵阳市,18084881246,绵阳培城区优宜易园林,涪城区,一环路北段与滨江西路北段交叉口西北100米优宜易园林(二桥花市店),435506952,http://www.zhuandan.com/Stores/76053,,zhuandan.com,一环路北段与滨江西路北段交叉口西北100米优宜易园林(二桥花市店),http://www.zhuandan.com/Stores/flowers?&p=2210
重庆,重庆市,15808030452,重庆市花尚荟鲜花,渝北区,重庆市渝北区泰山大道中段19号熊婆婆的花园绿5门市,1012646454,http://www.zhuandan.com/Stores/34836,,zhuandan.com,泰山大道中段19号熊婆婆的花园绿5门市,http://www.zhuandan.com/Stores/flowers?&p=2209
重庆,重庆市,13389603255,重庆九龙坡区百花谷鲜花婚庆,九龙坡区,重庆市九龙坡区渝州路街道渝州路19号朗瑞商务酒店,88067050,http://www.zhuandan.com/Stores/75028,,zhuandan.com,渝州路街道渝州路19号朗瑞商务酒店,http://www.zhuandan.com/Stores/flowers?&p=2208
山东,潍坊市,13666363751,潍坊奎文区东关花漾花艺,奎文区,东风街四平路交叉口往东约100米路南面商铺,1245355871,http://www.zhuandan.com/Stores/73247,,zhuandan.com,东风街四平路交叉口往东约100米路南面商铺,http://www.zhuandan.com/Stores/flowers?&p=2222
河北,石家庄市,13333380576,石家庄红太狼鲜花店,裕华区,槐安路富强大街交口西南角怀特花鸟鱼虫城4014号,977685855,http://www.zhuandan.com/Stores/18718,,zhuandan.com,槐安路富强大街交口西南角怀特花鸟鱼虫城4014号,http://www.zhuandan.com/Stores/flowers?&p=2221
北京,北京,13436881589,北京丰台区卉艺得花艺,丰台区,蒲黄榆路南方路9号院,737501078,http://www.zhuandan.com/Stores/70330,,zhuandan.com,蒲黄榆路南方路9号院,http://www.zhuandan.com/Stores/flowers?&p=61
湖北,武汉市,15102726180,武汉市喜洋洋花艺,汉南区,湖北省武汉市蔡甸区沌阳街道全力一路139-146栋附10号薛峰社区,2585790849,http://www.zhuandan.com/Stores/55069,,zhuandan.com,蔡甸区沌阳街道全力一路139-146栋附10号薛峰社区,http://www.zhuandan.com/Stores/flowers?&p=2220
重庆,重庆市,13983096492,重庆渝北区悦欣鲜花婚庆店,渝北区,重庆市渝北区龙溪街道天竺路300号附113号,1151328385,http://www.zhuandan.com/Stores/68125,,zhuandan.com,龙溪街道天竺路300号附113号,http://www.zhuandan.com/Stores/flowers?&p=2219
安徽,合肥市,13665519478,肥东县金玉良缘鲜花婚庆馆,肥东县,龙泉路与浮槎路交口,1307426186,http://www.zhuandan.com/Stores/14364,,zhuandan.com,龙泉路与浮槎路交口,http://www.zhuandan.com/Stores/flowers?&p=2218
江西,赣州市,13707029809,赣县花儿朵朵花店,赣县区,江西省赣州市赣县,314300477,http://www.zhuandan.com/Stores/2843,,zhuandan.com,赣县,http://www.zhuandan.com/Stores/flowers?&p=2217
江西,赣州市,13576726628,赣州市玫瑰园花艺,章贡区,江西省章贡区赣州市厚德路34-2号,"1031716916,1773831196",http://www.zhuandan.com/Stores/4378,,zhuandan.com,厚德路34-2号,http://www.zhuandan.com/Stores/flowers?&p=2216
湖南,长沙市,17652484710,长沙市望城区兰亭花坊,望城区,金山桥街道新城国际花都商业中心F123,"3144304727,1105052587,821258175",http://www.zhuandan.com/Stores/63417,,zhuandan.com,金山桥街道新城国际花都商业中心F123,http://www.zhuandan.com/Stores/flowers?&p=66
湖北,荆州市,13872414416,荆州市幸福花缘,荆州区,湖北省荆州区人民路1号,1225697481,http://www.zhuandan.com/Stores/18951,,zhuandan.com,人民路1号,http://www.zhuandan.com/Stores/flowers?&p=64
辽宁,抚顺市,15241306222,抚顺市爱瑞花艺,顺城区,临江路东段10号楼民政局斜对面,120212752,http://www.zhuandan.com/Stores/15900,,zhuandan.com,临江路东段10号楼民政局斜对面,http://www.zhuandan.com/Stores/flowers?&p=67
广东,深圳市,18038057718,深圳福田区花之美鲜花店,福田区,八卦岭工业区544栋,286231066,http://www.zhuandan.com/Stores/70765,,zhuandan.com,八卦岭工业区544栋,http://www.zhuandan.com/Stores/flowers?&p=65
山西,运城市,13293861616,运城市爱的花店总店,盐湖区,运城市盐湖区红旗东街298号市财政局正对面,444541055,http://www.zhuandan.com/Stores/25485,,zhuandan.com,红旗东街298号市财政局正对面,http://www.zhuandan.com/Stores/flowers?&p=63
甘肃,武威市,13884540461,武威市欣欣鲜花花店,凉州区,地质新村街街道阜康路,"2775661619,3302744801",http://www.zhuandan.com/Stores/16668,,zhuandan.com,地质新村街街道阜康路,http://www.zhuandan.com/Stores/flowers?&p=62
四川,成都市,15108476942,成都双流区花喜派花艺工作室,双流区,西航港街道珠江路600号蓝光空港国际城二期一栋一单元414号,1050741013,http://www.zhuandan.com/Stores/76766,,zhuandan.com,西航港街道珠江路600号蓝光空港国际城二期一栋一单元414号,http://www.zhuandan.com/Stores/flowers?&p=72
浙江,台州市,13676621883,临海市萧祺花行,临海市,浙江台州临海市塘头路16号,2360485167,http://www.zhuandan.com/Stores/10075,,zhuandan.com,台州塘头路16号,http://www.zhuandan.com/Stores/flowers?&p=70
浙江,杭州市,13732226431,杭州西湖区蓝恋花坊,西湖区,浙江省杭州市西湖区文新街道府新花园(文二西路567号,935867999,http://www.zhuandan.com/Stores/27258,,zhuandan.com,文新街道府新花园(文二西路567号,http://www.zhuandan.com/Stores/flowers?&p=68
新疆,乌鲁木齐市,13565850079,乌鲁木齐市花好月圆创意花坊,沙依巴克区,乌鲁木齐友好南路288号,273279460,http://www.zhuandan.com/Stores/10399,,zhuandan.com,乌鲁木齐友好南路288号,http://www.zhuandan.com/Stores/flowers?&p=71
吉林,长春市,18186860185,长春市南关区初见花艺工作室,南关区,重庆路18号,39052433,http://www.zhuandan.com/Stores/14982,,zhuandan.com,重庆路18号,http://www.zhuandan.com/Stores/flowers?&p=74
福建,厦门市,13666029708,厦门湖里区海若花房,湖里区,湖里，华永天地288,593612981,http://www.zhuandan.com/Stores/1220,,zhuandan.com,湖里，华永天地288,http://www.zhuandan.com/Stores/flowers?&p=75
山西,朔州市,18910704913,朔州朔城区花骑士鲜花,朔城区,古北街,1794124082,http://www.zhuandan.com/Stores/80147,,zhuandan.com,古北街,http://www.zhuandan.com/Stores/flowers?&p=2207
广西,南宁市,15277009360,南宁兴宁区一米花店,兴宁区,人民东路11-12号,1363533299,http://www.zhuandan.com/Stores/21010,,zhuandan.com,人民东路11-12号,http://www.zhuandan.com/Stores/flowers?&p=2206
辽宁,沈阳市,18524450555,沈阳和平区鹿以花园鲜花店,和平区,亚洲时尚公寓1号楼,234190222,http://www.zhuandan.com/Stores/79889,,zhuandan.com,亚洲时尚公寓1号楼,http://www.zhuandan.com/Stores/flowers?&p=2204
北京,北京,13717668860,北京朝阳区青藤雨露鲜花,朝阳区,安贞里二区九号楼,1922172238,http://www.zhuandan.com/Stores/15888,,zhuandan.com,安贞里二区九号楼,http://www.zhuandan.com/Stores/flowers?&p=2203
广东,东莞市,15920271219,东莞塘厦镇心心花坊,塘厦镇,塘厦石潭布塘虱龙一街27,2952996786,http://www.zhuandan.com/Stores/26127,,zhuandan.com,塘厦石潭布塘虱龙一街27,http://www.zhuandan.com/Stores/flowers?&p=2202
上海,上海,15801841217,上海浦东新区金高路花店,浦东新区,金高路1796号都市花卉,962896653,http://www.zhuandan.com/Stores/66831,,zhuandan.com,金高路1796号都市花卉,http://www.zhuandan.com/Stores/flowers?&p=2201
河南,郑州市,13211118865,新郑市朵唯花艺,新郑市,河南省郑州市新郑市龙湖镇滨湖路与祥云路交叉口向北丹石街区南门向东30米朵唯花艺,3167665485,http://www.zhuandan.com/Stores/16397,,zhuandan.com,龙湖镇滨湖路与祥云路交叉口向北丹石街区南门向东30米朵唯花艺,http://www.zhuandan.com/Stores/flowers?&p=2200
江苏,盐城市,13962005289,射阳县一品红鲜花蛋糕,射阳县,江苏盐城射阳县双拥南路2号,"673457982,3160896838",http://www.zhuandan.com/Stores/11033,,zhuandan.com,盐城双拥南路2号,http://www.zhuandan.com/Stores/flowers?&p=2215
四川,成都市,18140144577,成都龙泉驿区花蜜艺术花艺,龙泉驿区,黄城堰街6号,892953144,http://www.zhuandan.com/Stores/18968,,zhuandan.com,黄城堰街6号,http://www.zhuandan.com/Stores/flowers?&p=2214
广东,广州市,13610239232,广州花都区芳草花卉,花都区,北中路26附近芳草花店,693606246,http://www.zhuandan.com/Stores/79383,,zhuandan.com,北中路26附近芳草花店,http://www.zhuandan.com/Stores/flowers?&p=2213
湖北,襄阳市,18272032283,襄阳樊城区盛放花艺,樊城区,高新区紫贞路10-31号,623373848,http://www.zhuandan.com/Stores/78870,,zhuandan.com,高新区紫贞路10-31号,http://www.zhuandan.com/Stores/flowers?&p=2212
陕西,西安市,18291940709,西安雁塔区山茶花坊,雁塔区,陕西省西安市雁塔区丈八东路,892800531,http://www.zhuandan.com/Stores/37653,,zhuandan.com,丈八东路,http://www.zhuandan.com/Stores/flowers?&p=2211
北京,北京,15010394472,北京昌平区花e世家,昌平区,北京昌平区政府街大中电器北侧花e世家时尚花艺馆,2322772122,http://www.zhuandan.com/Stores/13333,,zhuandan.com,政府街大中电器北侧花e世家时尚花艺馆,http://www.zhuandan.com/Stores/flowers?&p=2210
广东,广州市,13660587118,广州天河区芃一花艺,天河区,长兴优托邦,413330852,http://www.zhuandan.com/Stores/61716,,zhuandan.com,长兴优托邦,http://www.zhuandan.com/Stores/flowers?&p=2209
陕西,西安市,13008406770,西安雁塔区兰轩花艺馆,雁塔区,世家星城2期49－02,1451057315,http://www.zhuandan.com/Stores/76564,,zhuandan.com,世家星城2期49－02,http://www.zhuandan.com/Stores/flowers?&p=2208
北京,北京,13001218568,北京朝阳区如心舍鲜花绿植,朝阳区,广渠路百姓菜篮子,1910927172,http://www.zhuandan.com/Stores/74271,,zhuandan.com,广渠路百姓菜篮子,http://www.zhuandan.com/Stores/flowers?&p=2222
山东,泰安市,13793812605,泰安市曼丽鲜花店,泰山区,山东省泰安市泰山区华龙家园附近,164862950,http://www.zhuandan.com/Stores/18974,,zhuandan.com,华龙家园附近,http://www.zhuandan.com/Stores/flowers?&p=2221
广东,东莞市,18824349097,东莞虎门镇鸣之花花,虎门镇,百川(朝阳路店)朝阳路78号,366301378,http://www.zhuandan.com/Stores/73934,,zhuandan.com,百川(朝阳路店)朝阳路78号,http://www.zhuandan.com/Stores/flowers?&p=61
湖北,武汉市,13871458182,武汉江汉区柒柒花艺,江汉区,循礼门花市,1745775669,http://www.zhuandan.com/Stores/58653,,zhuandan.com,循礼门花市,http://www.zhuandan.com/Stores/flowers?&p=2220
江苏,徐州市,15365882849,徐州铜山区尚品花店,铜山区,棠张镇棠张村,482539764,http://www.zhuandan.com/Stores/72989,,zhuandan.com,棠张镇棠张村,http://www.zhuandan.com/Stores/flowers?&p=2219
重庆,重庆市,18523943966,重庆绿岛花艺空间,南岸区,重庆市南岸区会展中心百米花街c区103号,26766175,http://www.zhuandan.com/Stores/14876,,zhuandan.com,会展中心百米花街c区103号,http://www.zhuandan.com/Stores/flowers?&p=2218
湖南,娄底市,13807386543,娄底市大地鲜花,娄星区,娄底市娄星区,565050203,http://www.zhuandan.com/Stores/5403,,zhuandan.com,,http://www.zhuandan.com/Stores/flowers?&p=2217
四川,成都市,18382063090,成都武侯区花弥花艺,武侯区,新街里6街c区269号,274706801,http://www.zhuandan.com/Stores/71706,,zhuandan.com,新街里6街c区269号,http://www.zhuandan.com/Stores/flowers?&p=2216
福建,厦门市,15359297278,厦门思明区花语花卉,思明区,福建省厦门市思明区莲前街道莲前东路748-13号华林紫微小区(洪文六路与前埔西路交叉口东北方向143米),"642702446,361303688",http://www.zhuandan.com/Stores/14269,,zhuandan.com,莲前街道莲前东路748-13号华林紫微小区(洪文六路与前埔西路交叉口东北方向143米),http://www.zhuandan.com/Stores/flowers?&p=66
四川,绵阳市,13541742101,绵阳涪城区贝蒂花艺工作室,涪城区,四川省绵阳市涪城区城北街道剑门路东段17号绵阳市骨科医院城北院区(涪华路与剑门路东段交叉口东南方向67米),445079581,http://www.zhuandan.com/Stores/69387,,zhuandan.com,城北街道剑门路东段17号骨科医院城北院区(涪华路与剑门路东段交叉口东南方向67米),http://www.zhuandan.com/Stores/flowers?&p=64
广东,广州市,15521326263,广州天河区龙洞花如意,天河区,广东省广州市天河区龙洞东园,565381030,http://www.zhuandan.com/Stores/40733,,zhuandan.com,龙洞东园,http://www.zhuandan.com/Stores/flowers?&p=67
福建,漳州市,15859608223,漳州市好心情花店,芗城区,建业路金保大厦大门斜对面美久花园2栋8号店,531927244,http://www.zhuandan.com/Stores/33406,,zhuandan.com,建业路金保大厦大门斜对面美久花园2栋8号店,http://www.zhuandan.com/Stores/flowers?&p=65
河北,衡水市,17633382000,衡水桃城区花生活鲜花店,桃城区,河北省衡水市桃城区大麻森乡富力公寓(维明街与和平西路交叉口东北方向172米),1021463033,http://www.zhuandan.com/Stores/44981,,zhuandan.com,大麻森乡富力公寓(维明街与和平西路交叉口东北方向172米),http://www.zhuandan.com/Stores/flowers?&p=63
山东,潍坊市,13963693263,潍坊市花缘鲜花店,奎文区,潍坊市政府东临,"1528902497,577270542,376009150",http://www.zhuandan.com/Stores/9504,,zhuandan.com,政府东临,http://www.zhuandan.com/Stores/flowers?&p=62
广东,阳江市,13642429059,阳江市真爱花店,江城区,东山路171号真爱花店,,http://www.zhuandan.com/Stores/54238,,zhuandan.com,东山路171号真爱花店,http://www.zhuandan.com/Stores/flowers?&p=72
上海,上海,13651744972,上海静安区橘笙花店,静安区,上海市静安区共和新路街道泽州路156号,"1119741097,517010635",http://www.zhuandan.com/Stores/86109,,zhuandan.com,共和新路街道泽州路156号,http://www.zhuandan.com/Stores/flowers?&p=70
安徽,安庆市,18655677130,安庆大观区美佳美花艺生活馆,大观区,集贤南路12号附近慕莎皮肤管理,37059245,http://www.zhuandan.com/Stores/77179,,zhuandan.com,集贤南路12号附近慕莎皮肤管理,http://www.zhuandan.com/Stores/flowers?&p=68
福建,泉州市,15396550259,晋江市绿青时尚花艺,晋江市,晋江青阳锦绣街78-80号,273019320,http://www.zhuandan.com/Stores/27559,,zhuandan.com,晋江青阳锦绣街78-80号,http://www.zhuandan.com/Stores/flowers?&p=71
province,city,tel,name,district,origin_address,qq,shop_url,img_tel,source,address,source_url
北京,北京,18710119960,北京朝阳区欧艺鲜花坊,朝阳区,北京市朝阳区惠新西街南口，天利宏市场,1711461047,http://www.zhuandan.com/Stores/11265,,zhuandan.com,惠新西街南口，天利宏市场,http://www.zhuandan.com/Stores/flowers?&p=1
上海,上海,18521535158,上海市长宁区馨艺鲜花,长宁区,上海市长宁区新泾镇淞虹路685弄绿园一村34号103,1102560144,http://www.zhuandan.com/Stores/13865,,zhuandan.com,新泾镇淞虹路685弄绿园一村34号103,http://www.zhuandan.com/Stores/flowers?&p=1
广东,广州市,15018455963,广州越秀区二八花艺,越秀区,广州市越秀区水荫路12号,"546859605,297352000",http://www.zhuandan.com/Stores/12783,,zhuandan.com,水荫路12号,http://www.zhuandan.com/Stores/flowers?&p=1
北京,北京,IHXIOHNHHV,北京西城区醉初花艺花店,西城区,陶然亭路63号-4底商,511694643,http://www.zhuandan.com/Stores/75480,,zhuandan.com,陶然亭路63号-4底商,http://www.zhuandan.com/Stores/flowers?&p=68
